Begin,End,Activity,HRmean,HRmax,HRmin
2021-11-24T21:48:00.000Z,2021-11-24T21:52:00.000Z,Walking,94,104,78
2021-11-24T21:53:00.000Z,2021-11-24T22:00:00.000Z,Walking,116,130,87
2021-11-24T22:49:00.000Z,2021-11-24T23:01:00.000Z,Walking,99,119,67
2021-11-24T23:10:00.000Z,2021-11-24T23:14:00.000Z,Walking,87,94,81
2021-11-25T08:47:00.000Z,2021-11-25T08:54:00.000Z,Walking,109,125,96
2021-11-25T10:48:00.000Z,2021-11-25T11:00:00.000Z,Walking,93,120,74
2021-11-25T11:01:00.000Z,2021-11-25T11:08:00.000Z,Walking,104,115,92
2021-11-25T11:09:00.000Z,2021-11-25T11:13:00.000Z,Walking,93,110,72
2021-11-25T11:45:00.000Z,2021-11-25T11:51:00.000Z,Walking,115,123,109
2021-11-25T12:37:00.000Z,2021-11-25T12:42:00.000Z,Walking,109,121,94
2021-11-25T13:57:00.000Z,2021-11-25T14:02:00.000Z,Walking,110,122,100
2021-11-25T15:51:00.000Z,2021-11-25T16:11:00.000Z,Walking,112,129,76
2021-11-25T16:46:00.000Z,2021-11-25T16:51:00.000Z,Walking,114,140,93
2021-11-25T17:03:00.000Z,2021-11-25T17:21:00.000Z,Other,104,129,71
2021-11-25T17:22:00.000Z,2021-11-25T17:28:00.000Z,Walking,96,102,81
2021-11-25T17:40:00.000Z,2021-11-25T17:44:00.000Z,Walking,90,105,83
2021-11-25T17:54:00.000Z,2021-11-25T17:58:00.000Z,Walking,86,94,79
2021-11-25T17:59:00.000Z,2021-11-25T18:05:00.000Z,Walking,110,117,93
2021-11-25T19:47:00.000Z,2021-11-25T19:53:00.000Z,Walking,83,95,75
2021-11-26T12:56:00.000Z,2021-11-26T13:18:00.000Z,Walking,96,124,74
2021-11-26T13:20:00.000Z,2021-11-26T13:33:00.000Z,Other,82,88,76
2021-11-26T13:54:00.000Z,2021-11-26T14:13:00.000Z,Other,87,103,69
2021-11-26T14:14:00.000Z,2021-11-26T14:21:00.000Z,Walking,100,117,71
2021-11-26T14:22:00.000Z,2021-11-26T14:26:00.000Z,Walking,98,103,96
2021-11-26T14:28:00.000Z,2021-11-26T14:42:00.000Z,Other,87,99,75
2021-11-26T14:43:00.000Z,2021-11-26T14:47:00.000Z,Walking,82,94,76
2021-11-26T17:01:00.000Z,2021-11-26T17:05:00.000Z,Walking,77,85,75
2021-11-26T23:42:00.000Z,2021-11-26T23:48:00.000Z,Other,109,113,97
2021-11-27T12:47:00.000Z,2021-11-27T12:51:00.000Z,Walking,90,92,87
2021-11-27T23:32:00.000Z,2021-11-27T23:38:00.000Z,Walking,83,98,74
2021-11-28T09:46:00.000Z,2021-11-28T09:50:00.000Z,Walking,103,105,102
2021-11-28T12:14:00.000Z,2021-11-28T12:19:00.000Z,Walking,84,102,74
2021-11-28T17:18:00.000Z,2021-11-28T17:22:00.000Z,Walking,86,96,78
2021-11-28T19:03:00.000Z,2021-11-28T19:17:00.000Z,Walking,97,114,76
2021-11-28T20:48:00.000Z,2021-11-28T20:58:00.000Z,Walking,87,104,68
2021-11-28T21:19:00.000Z,2021-11-28T21:28:00.000Z,Walking,87,102,76
2021-11-28T21:54:00.000Z,2021-11-28T21:59:00.000Z,Walking,97,109,85
2021-11-29T07:46:00.000Z,2021-11-29T07:51:00.000Z,Walking,86,123,74
2021-11-29T12:01:00.000Z,2021-11-29T12:07:00.000Z,Walking,99,116,80
2021-11-29T13:52:00.000Z,2021-11-29T13:58:00.000Z,Walking,104,122,75
2021-11-29T15:42:00.000Z,2021-11-29T15:49:00.000Z,Walking,73,89,60
2021-11-29T16:00:00.000Z,2021-11-29T16:10:00.000Z,Walking,112,121,106
2021-11-29T16:21:00.000Z,2021-11-29T16:25:00.000Z,Walking,92,95,87
2021-11-29T19:27:00.000Z,2021-11-29T19:33:00.000Z,Walking,91,96,82
2021-11-29T19:56:00.000Z,2021-11-29T20:02:00.000Z,Walking,114,122,103
2021-11-30T07:12:00.000Z,2021-11-30T07:17:00.000Z,Walking,89,100,69
2021-11-30T07:49:00.000Z,2021-11-30T07:55:00.000Z,Walking,97,114,83
2021-11-30T08:55:00.000Z,2021-11-30T08:59:00.000Z,Walking,85,90,81
2021-11-30T10:49:00.000Z,2021-11-30T11:01:00.000Z,Walking,104,120,85
2021-11-30T11:43:00.000Z,2021-11-30T11:47:00.000Z,Walking,108,116,93
2021-11-30T11:48:00.000Z,2021-11-30T11:53:00.000Z,Walking,98,107,77
2021-11-30T12:20:00.000Z,2021-11-30T12:27:00.000Z,Walking,116,128,94
2021-11-30T12:52:00.000Z,2021-11-30T12:57:00.000Z,Walking,104,114,84
2021-11-30T13:53:00.000Z,2021-11-30T13:57:00.000Z,Walking,100,102,100
2021-11-30T15:47:00.000Z,2021-11-30T15:59:00.000Z,Walking,107,125,73
2021-11-30T19:14:00.000Z,2021-11-30T19:18:00.000Z,Walking,94,110,79
2021-11-30T19:19:00.000Z,2021-11-30T19:24:00.000Z,Walking,106,126,82
2021-11-30T19:41:00.000Z,2021-11-30T19:48:00.000Z,Walking,102,110,84
2021-12-02T07:38:00.000Z,2021-12-02T07:58:00.000Z,Walking,111,125,76
2021-12-02T08:50:00.000Z,2021-12-02T08:56:00.000Z,Walking,99,118,70
2021-12-02T10:48:00.000Z,2021-12-02T11:08:00.000Z,Other,84,105,70
2021-12-02T11:28:00.000Z,2021-12-02T11:33:00.000Z,Walking,104,115,97
2021-12-02T11:34:00.000Z,2021-12-02T11:40:00.000Z,Walking,111,119,104
2021-12-02T12:52:00.000Z,2021-12-02T13:09:00.000Z,Other,89,100,74
2021-12-02T13:26:00.000Z,2021-12-02T13:51:00.000Z,Other,88,116,68
2021-12-02T14:12:00.000Z,2021-12-02T14:18:00.000Z,Walking,93,104,77
2021-12-02T14:24:00.000Z,2021-12-02T14:28:00.000Z,Walking,87,101,71
2021-12-02T23:47:00.000Z,2021-12-02T23:52:00.000Z,Other,79,104,54
2021-12-03T09:38:00.000Z,2021-12-03T09:44:00.000Z,Walking,86,105,74
2021-12-03T16:29:00.000Z,2021-12-03T16:40:00.000Z,Walking,92,113,71
2021-12-04T15:54:00.000Z,2021-12-04T15:59:00.000Z,Walking,82,94,75
2021-12-04T16:14:00.000Z,2021-12-04T16:18:00.000Z,Walking,79,84,78
2021-12-04T16:26:00.000Z,2021-12-04T16:33:00.000Z,Walking,80,94,73
2021-12-04T18:04:00.000Z,2021-12-04T18:20:00.000Z,Other,84,106,75
2021-12-04T20:07:00.000Z,2021-12-04T20:20:00.000Z,Other,83,107,75
2021-12-04T21:19:00.000Z,2021-12-04T21:25:00.000Z,Walking,86,94,81
2021-12-04T21:33:00.000Z,2021-12-04T21:38:00.000Z,Walking,97,111,84
2021-12-04T22:31:00.000Z,2021-12-04T22:35:00.000Z,Walking,74,88,70
2021-12-04T23:02:00.000Z,2021-12-04T23:07:00.000Z,Walking,94,116,78
2021-12-05T09:58:00.000Z,2021-12-05T10:06:00.000Z,Walking,85,108,73
2021-12-05T10:53:00.000Z,2021-12-05T11:01:00.000Z,Walking,99,105,85
2021-12-05T11:26:00.000Z,2021-12-05T11:41:00.000Z,Other,81,92,71
2021-12-05T12:55:00.000Z,2021-12-05T13:17:00.000Z,Other,82,105,73
2021-12-05T17:13:00.000Z,2021-12-05T17:17:00.000Z,Walking,75,85,71
2021-12-05T19:05:00.000Z,2021-12-05T19:12:00.000Z,Walking,91,99,75
2021-12-05T21:19:00.000Z,2021-12-05T21:23:00.000Z,Walking,99,102,96
2021-12-06T07:46:00.000Z,2021-12-06T07:50:00.000Z,Walking,96,107,94
2021-12-06T07:51:00.000Z,2021-12-06T07:57:00.000Z,Walking,96,106,87
2021-12-06T10:52:00.000Z,2021-12-06T10:56:00.000Z,Walking,78,82,74
2021-12-06T12:00:00.000Z,2021-12-06T12:06:00.000Z,Walking,101,113,81
2021-12-06T12:07:00.000Z,2021-12-06T12:25:00.000Z,Other,90,121,71
2021-12-06T13:51:00.000Z,2021-12-06T13:55:00.000Z,Walking,106,115,85
2021-12-06T15:33:00.000Z,2021-12-06T15:54:00.000Z,Walking,108,130,80
2021-12-06T19:24:00.000Z,2021-12-06T19:29:00.000Z,Walking,103,121,94
2021-12-06T19:45:00.000Z,2021-12-06T19:51:00.000Z,Walking,102,113,84
2021-12-07T07:29:00.000Z,2021-12-07T07:49:00.000Z,Other,82,101,69
2021-12-07T07:50:00.000Z,2021-12-07T07:55:00.000Z,Walking,90,107,75
2021-12-07T09:43:00.000Z,2021-12-07T09:52:00.000Z,Walking,86,104,71
2021-12-07T09:53:00.000Z,2021-12-07T09:58:00.000Z,Walking,109,112,106
2021-12-07T11:46:00.000Z,2021-12-07T11:50:00.000Z,Walking,104,108,100
2021-12-07T12:23:00.000Z,2021-12-07T12:29:00.000Z,Walking,94,107,81
2021-12-07T13:52:00.000Z,2021-12-07T13:57:00.000Z,Walking,99,106,90
2021-12-07T16:02:00.000Z,2021-12-07T16:07:00.000Z,Walking,109,124,95
2021-12-07T19:22:00.000Z,2021-12-07T19:27:00.000Z,Walking,81,93,72
2021-12-07T19:28:00.000Z,2021-12-07T19:42:00.000Z,Other,94,105,89
2021-12-07T19:43:00.000Z,2021-12-07T19:49:00.000Z,Walking,104,129,77
2021-12-07T19:50:00.000Z,2021-12-07T19:55:00.000Z,Walking,109,124,85
2021-12-07T21:37:00.000Z,2021-12-07T21:45:00.000Z,Other,88,98,73
2021-12-08T13:27:00.000Z,2021-12-08T13:31:00.000Z,Walking,105,111,91
2021-12-08T19:07:00.000Z,2021-12-08T19:20:00.000Z,Walking,97,119,75
2021-12-09T07:51:00.000Z,2021-12-09T07:56:00.000Z,Walking,90,96,79
2021-12-09T10:44:00.000Z,2021-12-09T10:49:00.000Z,Walking,118,124,106
2021-12-09T11:46:00.000Z,2021-12-09T11:50:00.000Z,Walking,88,106,75
2021-12-09T12:32:00.000Z,2021-12-09T12:37:00.000Z,Walking,104,120,84
2021-12-09T13:55:00.000Z,2021-12-09T13:59:00.000Z,Walking,87,94,76
2021-12-09T15:49:00.000Z,2021-12-09T15:55:00.000Z,Walking,120,131,97
2021-12-09T17:20:00.000Z,2021-12-09T17:31:00.000Z,Walking,92,111,82
2021-12-09T21:26:00.000Z,2021-12-09T21:30:00.000Z,Walking,91,91,91
2021-12-09T21:56:00.000Z,2021-12-09T22:11:00.000Z,Walking,96,109,79
2021-12-10T08:12:00.000Z,2021-12-10T08:18:00.000Z,Walking,88,94,71
2021-12-10T11:33:00.000Z,2021-12-10T11:47:00.000Z,Other,84,102,75
2021-12-10T12:22:00.000Z,2021-12-10T12:29:00.000Z,Walking,83,95,71
2021-12-10T12:38:00.000Z,2021-12-10T12:59:00.000Z,Other,86,113,75
2021-12-10T16:03:00.000Z,2021-12-10T16:07:00.000Z,Walking,82,84,81
2021-12-10T18:34:00.000Z,2021-12-10T18:41:00.000Z,Other,88,98,76
2021-12-10T23:52:00.000Z,2021-12-10T23:57:00.000Z,Other,82,91,49
2021-12-11T08:44:00.000Z,2021-12-11T08:48:00.000Z,Walking,82,85,78
2021-12-11T11:02:00.000Z,2021-12-11T11:06:00.000Z,Walking,88,106,79
2021-12-11T14:12:00.000Z,2021-12-11T14:16:00.000Z,Walking,99,104,95
2021-12-12T08:44:00.000Z,2021-12-12T08:55:00.000Z,Other,84,125,68
2021-12-12T09:30:00.000Z,2021-12-12T09:43:00.000Z,Other,98,113,81
2021-12-12T13:21:00.000Z,2021-12-12T13:39:00.000Z,Other,83,97,75
2021-12-12T14:36:00.000Z,2021-12-12T14:53:00.000Z,Walking,86,101,71
2021-12-12T15:00:00.000Z,2021-12-12T15:04:00.000Z,Walking,89,94,85
2021-12-12T15:18:00.000Z,2021-12-12T15:27:00.000Z,Walking,90,102,78
2021-12-12T15:46:00.000Z,2021-12-12T15:51:00.000Z,Walking,88,104,71
2021-12-12T15:53:00.000Z,2021-12-12T16:08:00.000Z,Other,88,108,73
2021-12-12T19:21:00.000Z,2021-12-12T19:25:00.000Z,Walking,82,93,79
2021-12-12T21:43:00.000Z,2021-12-12T21:57:00.000Z,Walking,101,131,48
2021-12-13T07:47:00.000Z,2021-12-13T07:53:00.000Z,Walking,79,89,68
2021-12-13T09:36:00.000Z,2021-12-13T09:42:00.000Z,Walking,93,120,77
2021-12-13T12:58:00.000Z,2021-12-13T13:05:00.000Z,Walking,111,125,83
2021-12-13T18:54:00.000Z,2021-12-13T18:59:00.000Z,Walking,100,105,99
2021-12-13T19:21:00.000Z,2021-12-13T19:28:00.000Z,Walking,91,105,85
2021-12-14T07:37:00.000Z,2021-12-14T07:49:00.000Z,Walking,82,95,75
2021-12-14T07:50:00.000Z,2021-12-14T07:56:00.000Z,Walking,111,120,91
2021-12-14T11:01:00.000Z,2021-12-14T11:05:00.000Z,Walking,110,113,105
2021-12-14T11:06:00.000Z,2021-12-14T11:12:00.000Z,Walking,99,123,86
2021-12-14T12:49:00.000Z,2021-12-14T12:55:00.000Z,Walking,101,116,80
2021-12-14T13:53:00.000Z,2021-12-14T13:57:00.000Z,Walking,79,84,72
2021-12-14T15:48:00.000Z,2021-12-14T15:53:00.000Z,Walking,91,99,87
2021-12-14T16:14:00.000Z,2021-12-14T16:24:00.000Z,Walking,111,121,100
2021-12-14T19:06:00.000Z,2021-12-14T19:11:00.000Z,Walking,87,99,81
2021-12-14T19:12:00.000Z,2021-12-14T19:28:00.000Z,Other,81,124,75
2021-12-14T19:29:00.000Z,2021-12-14T19:42:00.000Z,Walking,114,131,76
2021-12-15T13:19:00.000Z,2021-12-15T13:40:00.000Z,Walking,111,128,78
2021-12-15T13:41:00.000Z,2021-12-15T13:52:00.000Z,Walking,82,100,71
2021-12-15T14:27:00.000Z,2021-12-15T14:34:00.000Z,Walking,99,109,79
2021-12-15T14:35:00.000Z,2021-12-15T14:47:00.000Z,Walking,112,125,99
2021-12-15T15:04:00.000Z,2021-12-15T15:13:00.000Z,Walking,123,145,84
2021-12-15T19:09:00.000Z,2021-12-15T19:14:00.000Z,Walking,98,103,90
2021-12-15T19:32:00.000Z,2021-12-15T19:39:00.000Z,Walking,104,115,80
2021-12-16T11:48:00.000Z,2021-12-16T11:54:00.000Z,Walking,91,107,87
2021-12-16T12:29:00.000Z,2021-12-16T12:37:00.000Z,Walking,109,116,95
2021-12-16T13:49:00.000Z,2021-12-16T13:55:00.000Z,Walking,103,110,97
2021-12-16T15:15:00.000Z,2021-12-16T15:34:00.000Z,Walking,106,142,73
2021-12-16T19:00:00.000Z,2021-12-16T19:04:00.000Z,Walking,113,116,107
2021-12-16T19:19:00.000Z,2021-12-16T19:26:00.000Z,Walking,100,110,94
2021-12-17T11:41:00.000Z,2021-12-17T11:47:00.000Z,Walking,108,111,103
2021-12-17T12:22:00.000Z,2021-12-17T12:31:00.000Z,Walking,97,110,75
2021-12-17T13:10:00.000Z,2021-12-17T13:16:00.000Z,Walking,106,119,99
2021-12-17T16:33:00.000Z,2021-12-17T16:39:00.000Z,Walking,93,108,74
2021-12-17T18:07:00.000Z,2021-12-17T18:14:00.000Z,Walking,114,123,107
2021-12-17T18:15:00.000Z,2021-12-17T18:20:00.000Z,Walking,105,123,82
2021-12-17T18:58:00.000Z,2021-12-17T19:08:00.000Z,Walking,98,109,88
2021-12-17T20:45:00.000Z,2021-12-17T21:00:00.000Z,Other,90,105,71
2021-12-17T21:26:00.000Z,2021-12-17T21:37:00.000Z,Walking,72,88,53
2021-12-18T08:49:00.000Z,2021-12-18T08:56:00.000Z,Walking,78,82,71
2021-12-18T09:59:00.000Z,2021-12-18T10:05:00.000Z,Walking,89,108,76
2021-12-18T12:55:00.000Z,2021-12-18T13:01:00.000Z,Walking,76,81,73
2021-12-18T13:16:00.000Z,2021-12-18T13:32:00.000Z,Other,80,107,59
2021-12-18T16:22:00.000Z,2021-12-18T16:29:00.000Z,Walking,103,109,81
2021-12-18T17:05:00.000Z,2021-12-18T17:09:00.000Z,Walking,89,96,78
2021-12-18T20:53:00.000Z,2021-12-18T21:06:00.000Z,Other,85,94,74
2021-12-19T13:24:00.000Z,2021-12-19T13:39:00.000Z,Walking,95,114,73
2021-12-19T13:56:00.000Z,2021-12-19T14:06:00.000Z,Walking,81,100,64
2021-12-19T14:28:00.000Z,2021-12-19T14:34:00.000Z,Walking,85,107,77
2021-12-19T14:43:00.000Z,2021-12-19T14:49:00.000Z,Walking,79,88,74
2021-12-19T14:53:00.000Z,2021-12-19T15:06:00.000Z,Other,78,101,59
2021-12-19T15:12:00.000Z,2021-12-19T15:50:00.000Z,Other,80,107,64
2021-12-20T09:17:00.000Z,2021-12-20T09:34:00.000Z,Other,81,100,76
2021-12-20T11:14:00.000Z,2021-12-20T11:20:00.000Z,Walking,83,92,66
2021-12-20T12:25:00.000Z,2021-12-20T12:41:00.000Z,Walking,86,100,72
2021-12-20T13:49:00.000Z,2021-12-20T13:54:00.000Z,Walking,105,120,86
2021-12-20T17:28:00.000Z,2021-12-20T17:37:00.000Z,Walking,81,94,68
2021-12-20T18:03:00.000Z,2021-12-20T18:28:00.000Z,Walking,96,106,87
2021-12-20T18:51:00.000Z,2021-12-20T18:58:00.000Z,Walking,108,133,80
2021-12-20T18:59:00.000Z,2021-12-20T19:04:00.000Z,Walking,102,117,85
2021-12-20T19:05:00.000Z,2021-12-20T20:15:00.000Z,Walking,114,142,91
2021-12-20T20:38:00.000Z,2021-12-20T20:42:00.000Z,Walking,91,101,78
2021-12-20T21:05:00.000Z,2021-12-20T21:20:00.000Z,Other,84,113,55
2021-12-20T21:21:00.000Z,2021-12-20T21:31:00.000Z,Walking,81,93,72
2021-12-21T11:37:00.000Z,2021-12-21T11:41:00.000Z,Walking,79,82,76
2021-12-21T11:43:00.000Z,2021-12-21T12:02:00.000Z,Other,90,112,67
2021-12-21T17:29:00.000Z,2021-12-21T17:33:00.000Z,Walking,77,79,76
2021-12-21T23:06:00.000Z,2021-12-21T23:13:00.000Z,Other,89,98,75
2021-12-22T09:20:00.000Z,2021-12-22T09:35:00.000Z,Other,96,111,74
2021-12-22T10:00:00.000Z,2021-12-22T10:04:00.000Z,Walking,107,116,95
2021-12-22T10:05:00.000Z,2021-12-22T10:10:00.000Z,Walking,105,117,92
2021-12-22T10:29:00.000Z,2021-12-22T10:42:00.000Z,Walking,93,113,74
2021-12-22T10:44:00.000Z,2021-12-22T11:22:00.000Z,Other,94,127,70
2021-12-22T11:29:00.000Z,2021-12-22T11:39:00.000Z,Walking,80,107,70
2021-12-22T12:45:00.000Z,2021-12-22T12:52:00.000Z,Walking,89,105,77
2021-12-22T13:07:00.000Z,2021-12-22T13:27:00.000Z,Other,79,105,55
2021-12-22T13:38:00.000Z,2021-12-22T13:43:00.000Z,Walking,88,94,75
2021-12-22T13:57:00.000Z,2021-12-22T14:03:00.000Z,Walking,72,102,51
2021-12-22T19:07:00.000Z,2021-12-22T19:14:00.000Z,Walking,97,116,77
2021-12-22T19:27:00.000Z,2021-12-22T19:31:00.000Z,Walking,78,79,76
2021-12-22T23:51:00.000Z,2021-12-22T23:58:00.000Z,Other,85,92,76
2021-12-23T09:38:00.000Z,2021-12-23T09:49:00.000Z,Other,79,107,69
2021-12-23T13:10:00.000Z,2021-12-23T13:14:00.000Z,Walking,77,83,73
2021-12-23T15:23:00.000Z,2021-12-23T15:40:00.000Z,Other,82,107,74
2021-12-23T19:02:00.000Z,2021-12-23T19:07:00.000Z,Walking,84,107,74
2021-12-23T20:34:00.000Z,2021-12-23T20:39:00.000Z,Walking,86,92,81
2021-12-23T22:47:00.000Z,2021-12-23T22:53:00.000Z,Walking,99,106,77
2021-12-23T22:59:00.000Z,2021-12-23T23:07:00.000Z,Walking,103,115,82
2021-12-23T23:18:00.000Z,2021-12-23T23:26:00.000Z,Walking,86,104,77
2021-12-23T23:27:00.000Z,2021-12-23T23:48:00.000Z,Walking,93,115,80
2021-12-24T00:34:00.000Z,2021-12-24T00:41:00.000Z,Walking,120,127,113
2021-12-24T01:14:00.000Z,2021-12-24T01:49:00.000Z,Other,87,124,68
2021-12-24T01:50:00.000Z,2021-12-24T01:54:00.000Z,Walking,89,95,83
2021-12-24T01:56:00.000Z,2021-12-24T02:11:00.000Z,Other,92,116,75
2021-12-24T02:19:00.000Z,2021-12-24T02:35:00.000Z,Walking,83,105,68
2021-12-24T03:08:00.000Z,2021-12-24T03:30:00.000Z,Walking,79,94,58
2021-12-24T03:46:00.000Z,2021-12-24T04:14:00.000Z,Other,86,109,75
2021-12-24T04:15:00.000Z,2021-12-24T04:23:00.000Z,Walking,121,142,79
2021-12-24T09:40:00.000Z,2021-12-24T09:44:00.000Z,Walking,93,110,70
2021-12-24T09:52:00.000Z,2021-12-24T09:57:00.000Z,Walking,90,94,85
2021-12-24T17:07:00.000Z,2021-12-24T17:15:00.000Z,Walking,78,88,71
2021-12-24T18:26:00.000Z,2021-12-24T18:42:00.000Z,Walking,98,108,84
2021-12-24T19:55:00.000Z,2021-12-24T19:59:00.000Z,Walking,75,82,72
2021-12-25T09:57:00.000Z,2021-12-25T10:02:00.000Z,Walking,80,90,76
2021-12-25T13:25:00.000Z,2021-12-25T13:32:00.000Z,Walking,85,102,41
2021-12-25T15:09:00.000Z,2021-12-25T15:15:00.000Z,Walking,85,111,71
2021-12-25T17:21:00.000Z,2021-12-25T17:28:00.000Z,Walking,96,105,78
2021-12-25T17:44:00.000Z,2021-12-25T17:55:00.000Z,Walking,92,108,72
2021-12-25T23:55:00.000Z,2021-12-25T23:59:00.000Z,Walking,85,94,76
2021-12-26T23:01:00.000Z,2021-12-26T23:14:00.000Z,Other,94,109,71
2021-12-27T10:08:00.000Z,2021-12-27T10:36:00.000Z,Other,76,96,61
2021-12-27T13:28:00.000Z,2021-12-27T13:46:00.000Z,Other,80,99,55
2021-12-27T18:17:00.000Z,2021-12-27T18:21:00.000Z,Walking,90,95,79
2021-12-27T21:38:00.000Z,2021-12-27T21:42:00.000Z,Walking,88,105,78
2021-12-27T23:10:00.000Z,2021-12-27T23:14:00.000Z,Walking,89,97,78
2021-12-28T12:24:00.000Z,2021-12-28T12:42:00.000Z,Other,72,92,48
2021-12-28T13:07:00.000Z,2021-12-28T13:36:00.000Z,Other,91,114,70
2021-12-29T13:19:00.000Z,2021-12-29T13:36:00.000Z,Other,82,98,69
2021-12-29T15:17:00.000Z,2021-12-29T15:44:00.000Z,Other,84,108,71
2021-12-30T16:42:00.000Z,2021-12-30T16:56:00.000Z,Other,85,102,72
2021-12-30T23:34:00.000Z,2021-12-30T23:42:00.000Z,Other,81,116,63
2021-12-31T09:22:00.000Z,2021-12-31T09:26:00.000Z,Other,93,98,79
2021-12-31T10:04:00.000Z,2021-12-31T10:22:00.000Z,Walking,96,119,73
2021-12-31T14:48:00.000Z,2021-12-31T14:54:00.000Z,Walking,92,103,76
2021-12-31T19:12:00.000Z,2021-12-31T19:18:00.000Z,Walking,105,107,104
2021-12-31T19:35:00.000Z,2021-12-31T20:00:00.000Z,Other,89,114,71
2021-12-31T23:31:00.000Z,2021-12-31T23:58:00.000Z,Other,93,108,71
2022-01-01T10:58:00.000Z,2022-01-01T11:06:00.000Z,Walking,85,105,66
2022-01-01T12:05:00.000Z,2022-01-01T12:13:00.000Z,Walking,95,107,89
2022-01-01T12:27:00.000Z,2022-01-01T12:56:00.000Z,Other,81,108,48
2022-01-01T15:40:00.000Z,2022-01-01T16:14:00.000Z,Other,80,102,48
2022-01-01T16:52:00.000Z,2022-01-01T17:26:00.000Z,Other,86,104,66
2022-01-01T17:54:00.000Z,2022-01-01T18:21:00.000Z,Walking,98,130,72
2022-01-01T18:22:00.000Z,2022-01-01T18:31:00.000Z,Walking,79,89,74
2022-01-01T18:32:00.000Z,2022-01-01T18:42:00.000Z,Walking,93,116,78
2022-01-01T18:43:00.000Z,2022-01-01T18:49:00.000Z,Walking,101,114,87
2022-01-01T18:50:00.000Z,2022-01-01T19:04:00.000Z,Walking,98,111,85
2022-01-01T19:27:00.000Z,2022-01-01T19:35:00.000Z,Walking,92,106,74
2022-01-01T20:38:00.000Z,2022-01-01T20:47:00.000Z,Walking,84,99,73
2022-01-02T12:10:00.000Z,2022-01-02T12:17:00.000Z,Walking,84,96,77
2022-01-02T13:18:00.000Z,2022-01-02T13:22:00.000Z,Walking,82,94,70
2022-01-02T13:39:00.000Z,2022-01-02T13:43:00.000Z,Walking,82,100,72
2022-01-03T09:48:00.000Z,2022-01-03T09:52:00.000Z,Walking,99,106,80
2022-01-03T23:20:00.000Z,2022-01-03T23:27:00.000Z,Other,79,105,72
2022-01-03T23:46:00.000Z,2022-01-03T23:51:00.000Z,Walking,89,110,81
2022-01-04T11:37:00.000Z,2022-01-04T11:51:00.000Z,Other,78,98,71
2022-01-04T14:05:00.000Z,2022-01-04T14:10:00.000Z,Walking,100,110,82
2022-01-04T15:05:00.000Z,2022-01-04T15:25:00.000Z,Other,85,115,74
2022-01-04T17:18:00.000Z,2022-01-04T17:28:00.000Z,Walking,90,110,75
2022-01-04T20:22:00.000Z,2022-01-04T20:39:00.000Z,Other,96,115,63
2022-01-05T13:02:00.000Z,2022-01-05T13:08:00.000Z,Walking,89,116,75
2022-01-05T13:46:00.000Z,2022-01-05T14:02:00.000Z,Other,88,120,70
2022-01-05T14:25:00.000Z,2022-01-05T14:42:00.000Z,Other,89,104,75
2022-01-05T14:43:00.000Z,2022-01-05T14:47:00.000Z,Walking,93,112,87
2022-01-05T16:25:00.000Z,2022-01-05T16:32:00.000Z,Walking,105,115,98
2022-01-05T23:40:00.000Z,2022-01-05T23:59:00.000Z,Other,73,93,64
2022-01-06T13:35:00.000Z,2022-01-06T13:39:00.000Z,Walking,101,110,87
2022-01-06T18:16:00.000Z,2022-01-06T18:23:00.000Z,Walking,95,114,83
2022-01-06T20:22:00.000Z,2022-01-06T20:42:00.000Z,Walking,87,102,77
2022-01-07T09:52:00.000Z,2022-01-07T09:56:00.000Z,Walking,109,124,96
2022-01-07T09:58:00.000Z,2022-01-07T10:18:00.000Z,Other,93,114,63
2022-01-07T12:15:00.000Z,2022-01-07T12:22:00.000Z,Walking,128,138,116
2022-01-07T12:50:00.000Z,2022-01-07T12:59:00.000Z,Walking,115,123,98
2022-01-07T13:38:00.000Z,2022-01-07T13:42:00.000Z,Walking,112,118,103
2022-01-07T15:24:00.000Z,2022-01-07T15:29:00.000Z,Walking,107,125,96
2022-01-07T16:59:00.000Z,2022-01-07T17:22:00.000Z,Walking,102,129,76
2022-01-07T21:26:00.000Z,2022-01-07T21:30:00.000Z,Walking,90,100,71
2022-01-08T09:44:00.000Z,2022-01-08T10:24:00.000Z,Other,79,103,46
2022-01-08T12:38:00.000Z,2022-01-08T12:54:00.000Z,Other,82,109,64
2022-01-08T14:31:00.000Z,2022-01-08T14:54:00.000Z,Other,81,104,70
2022-01-08T17:02:00.000Z,2022-01-08T17:09:00.000Z,Walking,92,104,75
2022-01-08T17:59:00.000Z,2022-01-08T18:05:00.000Z,Walking,75,94,68
2022-01-08T18:06:00.000Z,2022-01-08T18:22:00.000Z,Walking,105,125,86
2022-01-08T18:23:00.000Z,2022-01-08T18:27:00.000Z,Walking,83,94,73
2022-01-08T18:28:00.000Z,2022-01-08T19:00:00.000Z,Walking,99,119,76
2022-01-08T19:20:00.000Z,2022-01-08T19:24:00.000Z,Walking,82,96,75
2022-01-08T19:44:00.000Z,2022-01-08T19:57:00.000Z,Walking,89,106,75
2022-01-09T14:10:00.000Z,2022-01-09T14:20:00.000Z,Walking,80,93,70
2022-01-09T14:21:00.000Z,2022-01-09T14:31:00.000Z,Walking,90,116,75
2022-01-09T17:31:00.000Z,2022-01-09T17:37:00.000Z,Walking,93,108,76
2022-01-09T17:39:00.000Z,2022-01-09T17:52:00.000Z,Other,96,122,75
